id,seller_id,contact_id,contact_warehouse_id,visit_type,latitude_checkin,longitude_checkin,latitude_checkout,longitude_checkout,test,distance,checkin_date,checkout_date,observation,photo,checkout_ok,created_at,updated_at,sales_management,collection,training
140,21,1300,1272,847,4.1396351,-73.6327564,4.1396467,-73.6327067,0,8201521,2020-07-13 15:40:01,2020-07-13 15:40:41,cliente me dice que pase la próxima semana,,SI,2020-07-13 15:40:01,2020-07-13 15:40:41,t,f,f
136,34,525,494,847,3.3627409,-76.5246148,3.4045369,-76.5438218,0,8521235,2020-07-13 15:06:31,2020-07-13 15:44:54,,,SI,2020-07-13 15:06:31,2020-07-13 15:44:54,t,f,f
141,21,2832,2811,847,4.1374722,-73.630325,4.1374817,-73.6303017,0,8201246,2020-07-13 15:47:22,2020-07-13 15:48:31,se vende kit embrague ISUZU,,SI,2020-07-13 15:47:22,2020-07-13 15:48:31,t,f,f
138,40,1071,1043,847,5.5494906,-73.3596767,5.5462233,-73.35605,0,8175067,2020-07-13 15:08:00,2020-07-13 16:06:04,,,SI,2020-07-13 15:08:00,2020-07-13 16:06:04,t,f,f
142,21,969,941,847,4.1327186,-73.6098587,4.1327129,-73.6098916,0,8198964,2020-07-13 16:05:38,2020-07-13 16:07:33,cliente nos programa pago para el día jueves,,SI,2020-07-13 16:05:38,2020-07-13 16:07:33,f,t,f
144,38,552,522,847,4.097916,-73.6502726,4.097916,-73.6502726,0,8203370,2020-07-13 16:15:02,2020-07-13 16:15:58,,,SI,2020-07-13 16:15:02,2020-07-13 16:15:58,t,f,f
143,40,1071,1043,847,5.5462233,-73.35605,5.546185,-73.356045,0,8174655,2020-07-13 16:06:13,2020-07-13 16:17:29,,,SI,2020-07-13 16:06:13,2020-07-13 16:17:29,t,f,f
145,40,2207,2183,847,5.546185,-73.356045,,,0,8174655,2020-07-13 16:17:38,,,,NO,2020-07-13 16:17:38,2020-07-13 16:17:38,t,f,f
147,38,1054,1026,847,4.0978834,-73.6502722,4.0978777,-73.6502734,0,8203370,2020-07-13 16:23:36,2020-07-13 16:24:51,,,SI,2020-07-13 16:23:36,2020-07-13 16:24:51,t,f,f
146,34,2437,2415,847,3.4058218,-76.5433808,3.405823,-76.5433791,0,8523386,2020-07-13 16:19:39,2020-07-13 16:25:36,,,SI,2020-07-13 16:19:39,2020-07-13 16:25:36,f,t,f
148,40,2207,2183,847,5.5463444,-73.3556914,,,0,8174616,2020-07-13 16:28:46,,,,NO,2020-07-13 16:28:46,2020-07-13 16:28:46,t,f,f
150,38,39,23,847,4.0979094,-73.6502867,,,0,8203372,2020-07-13 16:39:58,,,,NO,2020-07-13 16:39:58,2020-07-13 16:39:58,t,f,f
151,21,2262,2238,847,4.1327409,-73.6095624,4.1327801,-73.6095561,0,8198931,2020-07-13 16:53:53,2020-07-13 16:54:09,cliente abona a cartera pendiente,,SI,2020-07-13 16:53:53,2020-07-13 16:54:09,f,t,f
149,40,2207,2183,847,5.5462483,-73.3561083,5.5462883,-73.3561583,0,8174662,2020-07-13 16:33:28,2020-07-13 17:14:13,,,SI,2020-07-13 16:33:28,2020-07-13 17:14:13,t,f,f
153,21,1413,1385,847,4.1468127,-73.6305115,4.1467983,-73.6304617,0,8201289,2020-07-13 17:18:19,2020-07-13 17:18:45,se radica factura pendiente,,SI,2020-07-13 17:18:19,2020-07-13 17:18:45,t,f,f
154,21,2501,2479,847,4.1449071,-73.6282678,4.144895,-73.6282517,0,8201035,2020-07-13 17:24:18,2020-07-13 17:26:31,cliente nos programa pago para el día martes en la tarde,,SI,2020-07-13 17:24:18,2020-07-13 17:26:31,f,t,f
155,38,749,721,847,4.0979279,-73.6502299,4.097931,-73.6502534,0,8203366,2020-07-13 17:49:44,2020-07-13 19:24:00,,,SI,2020-07-13 17:49:44,2020-07-13 19:24:00,t,f,f
156,38,39,23,847,4.097935,-73.6501981,,,0,8203362,2020-07-13 19:24:07,,,,NO,2020-07-13 19:24:07,2020-07-13 19:24:07,t,f,f
132,46,119,91,847,3.4461744,-76.5035753,3.4462149,-76.5036905,0,8519025,2020-07-13 12:43:37,2020-07-14 07:47:22,,,SI,2020-07-13 12:43:37,2020-07-14 07:47:22,t,f,f
157,46,3131,3111,847,3.4461804,-76.5036457,3.4462106,-76.5036046,0,8519033,2020-07-14 07:47:37,2020-07-14 07:58:14,,,SI,2020-07-14 07:47:37,2020-07-14 07:58:14,t,f,f
158,46,2861,2840,847,3.44623,-76.5035637,3.4462209,-76.5035935,0,8519024,2020-07-14 08:09:36,2020-07-14 08:11:23,,,SI,2020-07-14 08:09:36,2020-07-14 08:11:23,t,f,f
152,40,2207,2183,847,5.5462883,-73.3561583,5.5155172,-73.3641785,0,8174667,2020-07-13 17:14:29,2020-07-14 08:13:25,,,SI,2020-07-13 17:14:29,2020-07-14 08:13:25,t,f,f
159,40,2207,2183,847,5.5155243,-73.3641748,5.5155384,-73.3641693,0,8175459,2020-07-14 08:13:36,2020-07-14 08:39:14,,,SI,2020-07-14 08:13:36,2020-07-14 08:39:14,t,f,f
160,40,41,24,847,5.5155035,-73.3640971,5.5155501,-73.3641219,0,8175451,2020-07-14 08:39:26,2020-07-14 08:41:10,,,SI,2020-07-14 08:39:26,2020-07-14 08:41:10,t,f,f
161,38,136,107,847,4.0979146,-73.6502686,,,0,8203370,2020-07-14 08:51:22,,,,NO,2020-07-14 08:51:22,2020-07-14 08:51:22,t,f,f
162,21,1696,1669,847,4.1454433,-73.586725,4.1454283,-73.5867,0,8196425,2020-07-14 08:56:13,2020-07-14 08:58:14,,,SI,2020-07-14 08:56:13,2020-07-14 08:58:14,t,f,f
163,40,41,24,847,5.5155592,-73.3640824,5.5155478,-73.3641768,0,8175449,2020-07-14 08:57:31,2020-07-14 09:05:15,,,SI,2020-07-14 08:57:31,2020-07-14 09:05:15,t,f,f
164,40,41,24,847,5.5155414,-73.3641583,,,0,8175457,2020-07-14 09:05:22,,,,NO,2020-07-14 09:05:22,2020-07-14 09:05:22,t,f,f
166,38,749,721,847,4.097916,-73.6502753,4.097916,-73.6502753,0,8203371,2020-07-14 09:30:30,2020-07-14 09:33:21,,,SI,2020-07-14 09:30:30,2020-07-14 09:33:21,t,f,f
167,46,7725,7964,847,3.4766513,-76.5184792,3.4766593,-76.5184796,0,8520729,2020-07-14 09:42:48,2020-07-14 09:42:58,,,SI,2020-07-14 09:42:48,2020-07-14 09:42:58,t,f,f
168,46,1637,1610,847,3.4766669,-76.5184832,3.4762825,-76.5186908,0,8520729,2020-07-14 09:43:18,2020-07-14 09:43:24,,,SI,2020-07-14 09:43:18,2020-07-14 09:43:24,t,f,f
169,38,552,522,847,4.0979154,-73.6502673,4.0979189,-73.6502901,0,8203370,2020-07-14 09:47:56,2020-07-14 10:10:13,,,SI,2020-07-14 09:47:56,2020-07-14 10:10:13,t,f,f
170,38,2680,2659,847,4.0979176,-73.6502865,4.0979176,-73.6502865,0,8203372,2020-07-14 10:10:24,2020-07-14 10:48:22,,,SI,2020-07-14 10:10:24,2020-07-14 10:48:22,t,f,f
171,38,1127,1099,847,4.0979122,-73.6502793,4.0979122,-73.6502793,0,8203371,2020-07-14 10:48:43,2020-07-14 10:53:04,,,SI,2020-07-14 10:48:43,2020-07-14 10:53:04,t,f,f
172,38,2680,2659,847,4.0979048,-73.6502759,4.0979131,-73.6502849,0,8203371,2020-07-14 10:53:21,2020-07-14 11:07:13,,,SI,2020-07-14 10:53:21,2020-07-14 11:07:13,t,f,f
174,38,1902,1877,847,4.0979129,-73.6502778,4.0979129,-73.6502778,0,8203371,2020-07-14 11:07:28,2020-07-14 11:15:27,,,SI,2020-07-14 11:07:28,2020-07-14 11:15:27,t,f,f
173,21,2640,2619,847,4.1376798,-73.6335848,4.1377096,-73.6335606,0,8201609,2020-07-14 11:06:24,2020-07-14 11:36:10,"se vende producto ACDelco , FUKA .",,SI,2020-07-14 11:06:24,2020-07-14 11:36:10,t,f,f
176,46,2765,2744,847,3.4461723,-76.5035655,3.4461632,-76.5036021,0,8519024,2020-07-14 11:39:25,2020-07-14 11:40:42,,,SI,2020-07-14 11:39:25,2020-07-14 11:40:42,t,f,f
175,38,987,959,847,4.0979214,-73.6502964,4.0979031,-73.6502805,0,8203373,2020-07-14 11:15:40,2020-07-14 11:55:18,,,SI,2020-07-14 11:15:40,2020-07-14 11:55:18,t,f,f
179,40,767,739,847,0,0,,,0,0,2020-07-14 12:18:36,,,,NO,2020-07-14 12:18:36,2020-07-14 12:18:36,t,f,f
178,21,2221,2197,847,4.1424261,-73.6336988,4.1368228,-73.633297,0,8201632,2020-07-14 12:14:31,2020-07-14 12:38:43,cliente canceló de contado,,SI,2020-07-14 12:14:31,2020-07-14 12:38:43,t,f,f
180,21,1842,1817,847,4.136825,-73.6332983,4.1368185,-73.6333499,0,8201575,2020-07-14 12:38:59,2020-07-14 12:42:22,"se visita cliente  , por ahora está bien de producto KIXX Y baterías VELKO",,SI,2020-07-14 12:38:59,2020-07-14 12:42:22,f,t,f
177,38,2680,2659,847,4.0979116,-73.6502617,4.0979208,-73.6502943,0,8203369,2020-07-14 11:57:01,2020-07-14 14:00:14,,,SI,2020-07-14 11:57:01,2020-07-14 14:00:14,t,f,f
182,38,588,559,847,4.0979255,-73.6502682,4.0979255,-73.6502682,0,8203370,2020-07-14 14:00:27,2020-07-14 14:02:15,,,SI,2020-07-14 14:00:27,2020-07-14 14:02:15,t,f,f
183,21,3194,3174,847,4.145465,-73.6337617,4.1454849,-73.6338096,0,8201646,2020-07-14 14:11:11,2020-07-14 14:21:46,cliente canceló el día 10 de julio,,SI,2020-07-14 14:11:11,2020-07-14 14:21:46,f,t,f
185,21,1659,1632,847,4.1464012,-73.6321062,4.146415,-73.6321532,0,8201465,2020-07-14 14:40:14,2020-07-14 14:40:42,se radica factura pendiente y cliente manifiesta que no le está llegando la factura a el correo,,SI,2020-07-14 14:40:14,2020-07-14 14:40:42,t,f,f
184,46,2765,2744,847,3.4462017,-76.5036229,3.4461835,-76.503641,0,8519031,2020-07-14 14:39:25,2020-07-14 14:40:55,,,SI,2020-07-14 14:39:25,2020-07-14 14:40:55,t,f,f
181,34,2961,2940,847,3.4391355,-76.5141084,3.4389871,-76.5142348,0,8520185,2020-07-14 13:58:43,2020-07-14 14:47:23,,,SI,2020-07-14 13:58:43,2020-07-14 14:47:23,t,f,f
187,21,2654,2633,847,4.1458625,-73.6330365,4.1457812,-73.6331099,0,8201567,2020-07-14 14:43:54,2020-07-14 14:48:24,cliente nos cancela factura más vencida,,SI,2020-07-14 14:43:54,2020-07-14 14:48:24,f,t,f
189,21,2992,2971,847,4.1454695,-73.6352351,4.1454606,-73.6348379,0,8201810,2020-07-14 14:59:01,2020-07-14 15:03:30,se radica factura pendiente,,SI,2020-07-14 14:59:01,2020-07-14 15:03:30,t,f,f
190,21,2682,2661,847,4.1454316,-73.6347893,4.1468333,-73.6331167,0,8201760,2020-07-14 15:04:15,2020-07-14 15:14:02,pasar el día miércoles en la mañana,,SI,2020-07-14 15:04:15,2020-07-14 15:14:02,f,t,f
191,21,1032,1004,847,4.1468432,-73.633105,4.146855,-73.6331267,0,8201577,2020-07-14 15:14:24,2020-07-14 15:15:38,cliente me dice que pase el día jueves en la tarde,,SI,2020-07-14 15:14:24,2020-07-14 15:15:38,f,t,f
192,38,39,23,847,4.0981056,-73.6498698,,,0,8203326,2020-07-14 15:20:12,,,,NO,2020-07-14 15:20:12,2020-07-14 15:20:12,t,f,f
193,21,2594,2572,847,4.1402464,-73.6324107,4.1402473,-73.6324648,0,8201484,2020-07-14 15:25:22,2020-07-14 15:28:46,se visita cliente para que cancele factura pendiente,,SI,2020-07-14 15:25:22,2020-07-14 15:28:46,f,t,f
194,21,1897,1872,847,4.1314532,-73.60475,4.131451,-73.6047459,0,8198394,2020-07-14 16:18:53,2020-07-14 16:26:18,se radica factura pendiente,,SI,2020-07-14 16:18:53,2020-07-14 16:26:18,t,f,f
195,38,590,561,847,4.0979297,-73.650249,,,0,8203368,2020-07-14 16:27:22,,,,NO,2020-07-14 16:27:22,2020-07-14 16:27:22,t,f,f
188,34,325,293,847,3.4400559,-76.5155816,3.4080265,-76.5215416,0,8520350,2020-07-14 14:47:32,2020-07-14 16:50:18,,,SI,2020-07-14 14:47:32,2020-07-14 16:50:18,t,f,f
197,34,396,363,847,3.4080265,-76.5215416,3.4080265,-76.5215416,0,8520962,2020-07-14 16:50:27,2020-07-14 16:50:39,,,SI,2020-07-14 16:50:27,2020-07-14 16:50:39,t,f,f
198,34,398,365,847,3.4080225,-76.5215594,3.4080225,-76.5215594,0,8520964,2020-07-14 16:50:47,2020-07-14 17:02:30,,,SI,2020-07-14 16:50:47,2020-07-14 17:02:30,t,f,f
199,21,1925,1900,847,4.1328283,-73.608604,4.1328324,-73.6085805,0,8198825,2020-07-14 17:01:43,2020-07-14 17:02:44,cliente cancela saldo de factura pendiente,,SI,2020-07-14 17:01:43,2020-07-14 17:02:44,f,t,f
200,34,479,447,847,3.4204529,-76.534697,3.4204529,-76.534697,0,8522443,2020-07-14 17:02:39,2020-07-14 17:02:52,,,SI,2020-07-14 17:02:39,2020-07-14 17:02:52,t,t,f
202,21,2262,2238,847,4.1327473,-73.6094373,4.1327985,-73.609387,0,8198917,2020-07-14 17:18:06,2020-07-14 17:18:39,cliente abona $1'000.000 a cartera pendiente,,SI,2020-07-14 17:18:06,2020-07-14 17:18:39,f,t,f
196,38,590,561,847,4.0979297,-73.650249,4.0978973,-73.6502698,0,8203368,2020-07-14 16:27:25,2020-07-14 17:58:55,,,SI,2020-07-14 16:27:25,2020-07-14 17:58:55,t,f,f
203,21,1387,1359,847,4.134735,-73.6158331,4.134743,-73.6158523,0,8199631,2020-07-14 18:01:44,2020-07-14 18:06:20,,,SI,2020-07-14 18:01:44,2020-07-14 18:06:20,f,t,f
186,46,142,112,847,3.4462073,-76.5035757,3.4439385,-76.4929067,0,8519025,2020-07-14 14:42:16,2020-07-15 08:01:57,,,SI,2020-07-14 14:42:16,2020-07-15 08:01:57,t,f,f
201,34,2964,2943,847,3.4163777,-76.5391602,2.6406554,-76.5340749,0,8522933,2020-07-14 17:07:36,2020-07-15 09:49:03,,,SI,2020-07-14 17:07:36,2020-07-15 09:49:03,f,t,f
165,40,41,24,847,5.515553,-73.3641443,5.5207551,-73.3652911,0,8175456,2020-07-14 09:30:17,2020-07-15 10:24:43,,,SI,2020-07-14 09:30:17,2020-07-15 10:24:43,t,f,f
204,21,1387,1359,847,4.1347376,-73.6158392,4.1347261,-73.6157663,0,8199632,2020-07-14 18:06:40,2020-07-14 18:15:28,cliente nos cancela factura pendiente,,SI,2020-07-14 18:06:40,2020-07-14 18:15:28,f,t,f
205,38,2680,2659,847,4.1225152,-73.6320967,,,0,8201409,2020-07-14 19:38:24,,,,NO,2020-07-14 19:38:24,2020-07-14 19:38:24,t,f,f
206,7,2807,2786,847,0,0,0,0,0,0,2020-07-15 07:54:50,2020-07-15 07:57:55,,,SI,2020-07-15 07:54:50,2020-07-15 07:57:55,t,f,f
207,9,416,383,847,4.6222995,-74.1319883,4.6222995,-74.1319883,0,8258076,2020-07-15 07:55:10,2020-07-15 07:58:03,,,SI,2020-07-15 07:55:10,2020-07-15 07:58:03,t,f,f
208,46,1194,1166,847,3.4439384,-76.4929034,3.4439384,-76.4929034,0,8517836,2020-07-15 08:02:11,2020-07-15 08:02:15,,,SI,2020-07-15 08:02:11,2020-07-15 08:02:15,t,f,f
209,38,1054,1026,847,4.0979114,-73.6502523,4.097895,-73.6502721,0,8203368,2020-07-15 08:15:16,2020-07-15 08:34:41,,,SI,2020-07-15 08:15:16,2020-07-15 08:34:41,t,f,f
210,21,2682,2661,847,4.1456635,-73.6352129,4.1455518,-73.6348149,0,8201808,2020-07-15 09:20:44,2020-07-15 09:42:50,cliente nos cancela factura pendiente,,SI,2020-07-15 09:20:44,2020-07-15 09:42:50,f,t,f
211,34,152,123,847,2.6402368,-76.5342899,2.6402368,-76.5342899,0,8521331,2020-07-15 09:49:13,2020-07-15 09:49:24,,,SI,2020-07-15 09:49:13,2020-07-15 09:49:24,t,f,f
213,38,1048,1020,847,4.0979698,-73.6501615,4.0980092,-73.650123,0,8203358,2020-07-15 10:26:43,2020-07-15 10:27:44,,,SI,2020-07-15 10:26:43,2020-07-15 10:27:44,f,t,f
212,40,41,24,847,5.5207245,-73.3652413,5.5207667,-73.3652725,0,8175594,2020-07-15 10:24:55,2020-07-15 10:48:35,,,SI,2020-07-15 10:24:55,2020-07-15 10:48:35,t,f,f
217,46,2947,2926,847,3.4418379,-76.5023848,3.4418455,-76.5023831,0,8518886,2020-07-15 10:50:01,2020-07-15 10:50:48,,,SI,2020-07-15 10:50:01,2020-07-15 10:50:48,t,f,f
216,21,2640,2619,847,4.1453644,-73.6349136,4.1453783,-73.63482,0,8201774,2020-07-15 10:49:29,2020-07-15 10:56:58,se monta referencia cable de alta para anexar a pedido ATP,,SI,2020-07-15 10:49:29,2020-07-15 10:56:58,t,f,f
218,38,83,58,847,4.0979129,-73.650253,4.0979012,-73.6502611,0,8203368,2020-07-15 10:56:36,2020-07-15 11:16:09,,,SI,2020-07-15 10:56:36,2020-07-15 11:16:09,f,t,f
219,38,1638,1611,847,4.0979042,-73.6502631,4.0979042,-73.6502631,0,8203369,2020-07-15 11:17:08,2020-07-15 11:19:51,,,SI,2020-07-15 11:17:08,2020-07-15 11:19:51,t,f,f
214,34,1365,1337,847,2.4870192,-76.5598776,2.48058,-76.5755776,0,8524000,2020-07-15 10:45:35,2020-07-15 11:43:35,,,SI,2020-07-15 10:45:35,2020-07-15 11:43:35,f,t,f
220,46,1603,3488,847,3.4851462,-76.4911025,3.4851462,-76.4911025,0,8517701,2020-07-15 11:56:53,2020-07-15 11:56:57,,,SI,2020-07-15 11:56:53,2020-07-15 11:56:57,t,f,f
221,46,319,287,847,3.4851887,-76.4912227,3.4851626,-76.4911345,0,8517714,2020-07-15 11:57:10,2020-07-15 11:57:14,,,SI,2020-07-15 11:57:10,2020-07-15 11:57:14,t,f,f
215,40,3274,3259,847,5.520751,-73.365289,5.5202416,-73.3684441,0,8175599,2020-07-15 10:48:48,2020-07-15 12:16:44,,,SI,2020-07-15 10:48:48,2020-07-15 12:16:44,t,f,f
224,38,136,107,847,4.0978749,-73.6502638,4.0978749,-73.6502638,0,8203369,2020-07-15 12:22:07,2020-07-15 12:23:12,,,SI,2020-07-15 12:22:07,2020-07-15 12:23:12,t,f,f
225,38,2676,2655,847,4.0978993,-73.6502589,4.0978993,-73.6502589,0,8203369,2020-07-15 12:28:33,2020-07-15 12:28:51,,,SI,2020-07-15 12:28:33,2020-07-15 12:28:51,t,f,f
226,38,2676,2655,847,4.0979011,-73.650261,4.0978767,-73.6502626,0,8203369,2020-07-15 12:29:04,2020-07-15 12:30:07,,,SI,2020-07-15 12:29:04,2020-07-15 12:30:07,t,f,f
228,46,3084,3063,847,3.4461715,-76.503577,,,0,8519025,2020-07-15 12:34:46,,,,NO,2020-07-15 12:34:46,2020-07-15 12:34:46,t,f,f
223,40,41,24,847,5.5202433,-73.368565,5.5202758,-73.3686119,0,8175960,2020-07-15 12:17:06,2020-07-15 12:46:58,,,SI,2020-07-15 12:17:06,2020-07-15 12:46:58,t,f,f
227,38,2676,2655,847,4.0979115,-73.6502499,4.0978749,-73.6502689,0,8203368,2020-07-15 12:30:22,2020-07-15 12:49:00,,,SI,2020-07-15 12:30:22,2020-07-15 12:49:00,t,f,f
230,38,1366,1338,847,4.0978971,-73.6502667,4.0979013,-73.6502674,0,8203370,2020-07-15 12:49:12,2020-07-15 12:52:37,,,SI,2020-07-15 12:49:12,2020-07-15 12:52:37,t,f,f
231,38,782,754,847,4.0978906,-73.65024,4.0978967,-73.6502496,0,8203367,2020-07-15 12:52:51,2020-07-15 12:54:19,,,SI,2020-07-15 12:52:51,2020-07-15 12:54:19,t,f,f
229,40,2196,2172,847,5.5203311,-73.369232,5.5201358,-73.3682594,0,8176034,2020-07-15 12:47:16,2020-07-15 12:54:40,,,SI,2020-07-15 12:47:16,2020-07-15 12:54:40,t,f,f
232,38,2676,2655,847,4.0978946,-73.6502708,4.0978946,-73.6502708,0,8203370,2020-07-15 12:54:32,2020-07-15 12:55:13,,,SI,2020-07-15 12:54:32,2020-07-15 12:55:13,t,f,f
234,38,552,522,847,4.0978983,-73.6502657,4.0978983,-73.6502657,0,8203370,2020-07-15 13:09:34,2020-07-15 13:10:11,,,SI,2020-07-15 13:09:34,2020-07-15 13:10:11,t,f,f
235,38,1902,1877,847,4.0978934,-73.6502712,4.0978932,-73.6502722,0,8203370,2020-07-15 13:13:18,2020-07-15 13:14:48,,,SI,2020-07-15 13:13:18,2020-07-15 13:14:48,t,f,f
236,46,3084,3063,847,3.446211,-76.5036539,,,0,8519034,2020-07-15 13:37:28,,,,NO,2020-07-15 13:37:28,2020-07-15 13:37:28,t,f,f
237,46,3084,3063,847,3.446211,-76.5036539,3.446211,-76.5036539,0,8519034,2020-07-15 13:37:28,2020-07-15 13:41:48,,,SI,2020-07-15 13:37:28,2020-07-15 13:41:48,t,f,f
238,46,2307,2283,847,3.4462479,-76.503617,3.4462203,-76.5035772,0,8519030,2020-07-15 13:42:53,2020-07-15 13:44:01,,,SI,2020-07-15 13:42:53,2020-07-15 13:44:01,t,f,f
222,34,2714,2693,847,2.4498982,-76.6095821,2.4463936,-76.6188595,0,8529486,2020-07-15 12:10:12,2020-07-15 14:58:12,,,SI,2020-07-15 12:10:12,2020-07-15 14:58:12,t,f,f
240,34,1900,1875,847,2.4465308,-76.6186596,2.4463918,-76.6188326,0,8530492,2020-07-15 14:58:25,2020-07-15 14:58:58,,,SI,2020-07-15 14:58:25,2020-07-15 14:58:58,t,f,f
241,34,3183,3163,847,2.4464265,-76.6188339,2.4464265,-76.6188339,0,8530511,2020-07-15 14:59:07,2020-07-15 14:59:13,,,SI,2020-07-15 14:59:07,2020-07-15 14:59:13,t,f,f
242,34,2318,2294,847,2.4464406,-76.6187634,2.4465797,-76.6188854,0,8530503,2020-07-15 14:59:21,2020-07-15 15:02:35,,,SI,2020-07-15 14:59:21,2020-07-15 15:02:35,t,f,f
243,34,65,44,847,2.4465255,-76.6189909,2.4465255,-76.6189909,0,8530529,2020-07-15 15:02:47,2020-07-15 15:02:55,,,SI,2020-07-15 15:02:47,2020-07-15 15:02:55,t,f,f
245,38,39,23,847,4.0978948,-73.6502836,4.0978671,-73.6502603,0,8203372,2020-07-15 15:23:01,2020-07-15 15:56:13,,,SI,2020-07-15 15:23:01,2020-07-15 15:56:13,t,f,f
246,38,3293,3278,847,4.1149942,-73.6512257,,,0,8203515,2020-07-15 15:56:26,,,,NO,2020-07-15 15:56:26,2020-07-15 15:56:26,t,f,f
247,34,188,158,847,2.4454182,-76.6091918,2.4454008,-76.6092126,0,8529438,2020-07-15 16:00:03,2020-07-15 16:00:14,,,SI,2020-07-15 16:00:03,2020-07-15 16:00:14,t,f,f
233,40,3274,3259,847,5.5201489,-73.3683184,5.5247545,-73.3664979,0,8175933,2020-07-15 12:54:50,2020-07-15 16:14:08,,,SI,2020-07-15 12:54:50,2020-07-15 16:14:08,t,f,f
248,40,2088,2063,847,5.5248399,-73.3664711,,,0,8175743,2020-07-15 16:14:22,,,,NO,2020-07-15 16:14:22,2020-07-15 16:14:22,t,f,f
244,21,1297,1269,847,4.1136724,-73.607524,4.1137033,-73.6076433,0,8198661,2020-07-15 15:18:16,2020-07-15 16:18:01,se vende producto ELIM FILTER,,SI,2020-07-15 15:18:16,2020-07-15 16:18:01,t,f,f
250,21,2262,2238,847,4.1214755,-73.6140719,4.1328067,-73.60952,0,8199405,2020-07-15 16:45:50,2020-07-15 16:58:41,cliente nos abona a cartera pendiente,,SI,2020-07-15 16:45:50,2020-07-15 16:58:41,t,f,f
251,21,1387,1359,847,4.1346863,-73.615971,4.1347551,-73.6159548,0,8199647,2020-07-15 17:09:03,2020-07-15 17:09:16,se radica factura pendiente,,SI,2020-07-15 17:09:03,2020-07-15 17:09:16,t,f,f
249,34,1177,1149,847,2.44695,-76.6091526,2.4452325,-76.6070417,0,8529435,2020-07-15 16:43:57,2020-07-15 17:19:54,,,SI,2020-07-15 16:43:57,2020-07-15 17:19:54,t,f,f
253,21,3176,3156,847,4.1320267,-73.6146463,4.1320701,-73.6147022,0,8199493,2020-07-15 17:23:13,2020-07-15 17:23:22,se radica factura pendiente,,SI,2020-07-15 17:23:13,2020-07-15 17:23:22,t,f,f
239,46,7729,7966,847,3.4462342,-76.5035926,3.4462308,-76.5036246,0,8519027,2020-07-15 14:27:12,2020-07-16 08:06:43,,,SI,2020-07-15 14:27:12,2020-07-16 08:06:43,t,f,f
252,34,3263,3248,847,2.4452371,-76.6070459,2.4463027,-76.6086378,0,8529199,2020-07-15 17:20:29,2020-07-16 09:47:57,,,SI,2020-07-15 17:20:29,2020-07-16 09:47:57,t,f,f
254,21,1943,1918,847,4.1398917,-73.6323667,4.1398267,-73.63234,0,8201479,2020-07-15 17:39:51,2020-07-15 17:40:23,cliente no se encuentra está indispuesta pasar el día jueves en la tarde,,SI,2020-07-15 17:39:51,2020-07-15 17:40:23,f,t,f
255,38,136,107,847,4.1001903,-73.6489186,4.1001903,-73.6489186,0,8203225,2020-07-15 17:48:43,2020-07-15 17:50:58,,,SI,2020-07-15 17:48:43,2020-07-15 17:50:58,t,f,f
256,21,2262,2238,847,4.1401106,-73.5874042,4.140091,-73.587431,0,8196488,2020-07-15 20:25:28,2020-07-15 20:51:21,,,SI,2020-07-15 20:25:28,2020-07-15 20:51:21,t,f,f
257,21,1130,1102,847,4.1400986,-73.5874438,4.1401008,-73.5874409,0,8196492,2020-07-15 20:51:38,2020-07-15 21:03:09,,,SI,2020-07-15 20:51:38,2020-07-15 21:03:09,t,f,f
258,38,39,23,847,4.097911,-73.6502628,4.097911,-73.6502628,0,8203369,2020-07-16 02:05:41,2020-07-16 02:07:20,,,SI,2020-07-16 02:05:41,2020-07-16 02:07:20,t,f,f
259,46,2001,1976,847,3.4462308,-76.5036246,3.4462308,-76.5036246,0,8519031,2020-07-16 08:06:54,2020-07-16 08:07:12,,,SI,2020-07-16 08:06:54,2020-07-16 08:07:12,t,f,f
260,40,41,24,847,5.49229,-73.4873097,,,0,8189026,2020-07-16 08:28:20,,,,NO,2020-07-16 08:28:20,2020-07-16 08:28:20,t,f,f
261,40,41,24,847,5.49229,-73.4873097,,,0,8189026,2020-07-16 08:28:27,,,,NO,2020-07-16 08:28:27,2020-07-16 08:28:27,t,f,f
262,21,1297,1269,847,4.144243,-73.6317443,4.1443143,-73.6317428,0,8201420,2020-07-16 08:28:41,2020-07-16 08:47:32,,,SI,2020-07-16 08:28:41,2020-07-16 08:47:32,t,f,f
263,21,1130,1102,847,4.1443966,-73.6316633,4.1443855,-73.6316633,0,8201411,2020-07-16 08:57:05,2020-07-16 09:14:02,,,SI,2020-07-16 08:57:05,2020-07-16 09:14:02,t,f,f
264,21,2262,2238,847,4.1443968,-73.6316667,4.144215,-73.6316064,0,8201411,2020-07-16 09:14:21,2020-07-16 09:16:16,,,SI,2020-07-16 09:14:21,2020-07-16 09:16:16,t,f,f
267,40,1988,3351,847,5.4931017,-73.4859017,,,0,8188873,2020-07-16 09:21:06,,,,NO,2020-07-16 09:21:06,2020-07-16 09:21:06,f,t,f
265,38,588,559,847,4.1443996,-73.631661,4.1443974,-73.6316664,0,8201411,2020-07-16 09:16:18,2020-07-16 09:26:05,,,SI,2020-07-16 09:16:18,2020-07-16 09:26:05,t,f,f
268,38,782,754,847,4.1444046,-73.6316667,4.1444049,-73.6316749,0,8201411,2020-07-16 09:32:27,2020-07-16 09:36:34,,,SI,2020-07-16 09:32:27,2020-07-16 09:36:34,t,f,f
